WORKOUT_ID,TIMESTAMP,HEART_RATE,SPEED,STEP_RATE,CADENCE,STEP_LENGTH,GROUND_CONTACT_TIME,IMPACT,SWING_ANGLE,FORE_FOOT_LANDING,MID_FOOT_LANDING,BACK_FOOT_LANDING,EVERSION_ANGLE,SWOLF,STROKE_RATE,DATA_ERROR_HEX,CALORIES,CYCLING_POWER,FREQUENCY,ALTITUDE,HANG_TIME,IMPACT_HANG_RATE,RIDE_CADENCE,AP,VO,GTB,VR,CEILING,TEMP,SPO2,CNS
101,1752235671,84,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235676,86,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235681,92,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235686,92,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235691,101,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235696,111,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235701,118,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235706,120,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235711,122,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235716,122,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235721,124,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235726,127,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235731,-126,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235736,-124,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235741,-123,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235746,-122,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235751,-121,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235756,-119,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235761,-118,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,8,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235766,-118,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235771,-117,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235776,-116,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235781,-115,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235786,-115,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235791,-115,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235796,-114,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235801,-115,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235806,-117,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235811,-119,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
101,1752235816,-123,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
