WORKOUT_ID,TIMESTAMP,HEART_RATE,SPEED,STEP_RATE,CADENCE,STEP_LENGTH,GROUND_CONTACT_TIME,IMPACT,SWING_ANGLE,FORE_FOOT_LANDING,MID_FOOT_LANDING,BACK_FOOT_LANDING,EVERSION_ANGLE,SWOLF,STROKE_RATE,DATA_ERROR_HEX,CALORIES,CYCLING_POWER,FREQUENCY,ALTITUDE,HANG_TIME,IMPACT_HANG_RATE,RIDE_CADENCE,AP,VO,GTB,VR,CEILING,TEMP,SPO2,CNS
25,1746355120,-98,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355125,-100,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355130,-100,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355135,-100,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355140,-117,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355145,-118,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355236,-126,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355241,127,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355246,121,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355251,116,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355256,116,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355261,105,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355266,105,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355271,102,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355276,95,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355281,95,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355286,93,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355291,100,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355296,114,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355301,124,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355306,-128,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355311,-122,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355316,-119,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355321,-115,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355326,-112,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355331,-114,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355336,-111,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355341,-109,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355346,-107,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,24,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355351,-106,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355356,-105,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355361,-105,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355366,-104,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355371,-104,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
25,1746355376,-103,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,7,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
