WORKOUT_ID,TIMESTAMP,HEART_RATE,SPEED,STEP_RATE,CADENCE,STEP_LENGTH,GROUND_CONTACT_TIME,IMPACT,SWING_ANGLE,FORE_FOOT_LANDING,MID_FOOT_LANDING,BACK_FOOT_LANDING,EVERSION_ANGLE,SWOLF,STROKE_RATE,DATA_ERROR_HEX,CALORIES,CYCLING_POWER,FREQUENCY,ALTITUDE,HANG_TIME,IMPACT_HANG_RATE,RIDE_CADENCE,AP,VO,GTB,VR,CEILING,TEMP,SPO2,CNS
10,1745915445,78,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915450,87,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915455,92,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915460,107,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915465,114,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915470,122,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915475,121,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,19,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915480,121,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915485,123,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915490,125,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915495,-127,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,25,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915500,-126,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915505,-126,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915510,-124,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915515,-125,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915520,-124,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915525,-122,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915530,-124,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915535,-121,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915540,-121,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915545,-121,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915550,-120,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,21,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915555,-119,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915560,-119,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
10,1745915565,-119,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,20,,-1,-1,-1,,-1,-1,-1,0.0,0.0,0.0,0.0,-1,-1,-1,-1
